teleplay_id,rating
22,7.260008979847357
2618,7.258475165176495
30279,7.258064075344632
28755,7.25512837528665
10029,7.248631834361573
790,7.246533765469311
5630,7.245628750386498
2829,7.243718505048876
416,7.242855300409886
30240,7.242381121103427
1254,7.241617001646219
2605,7.241448569712117
3228,7.241139458461583
1485,7.240380408910705
3572,7.240133342627128
114,7.235502468346369
11813,7.233027508320622
22777,7.229710496640551
29787,7.229535653183758
12815,7.226913997859328
12017,7.226446072737135
1470,7.225831219866321
780,7.225176744922181
2321,7.223960590663106
17273,7.220806536367252
18661,7.218933611359648
31973,7.2184174354782495
996,7.217747132785057
9465,7.215223042298684
967,7.214694056779492
1695,7.2129881260179545
2753,7.212305765133142
779,7.211803590645294
19319,7.211338214108544
15195,7.210785634596227
187,7.208667721598989
30311,7.206283557615828
597,7.201973804887024
28907,7.201519402050839
31637,7.201191150809361
1571,7.200672091048962
267,7.199643421871442
253,7.199298637610864
22673,7.197949355828352
4080,7.197277876253891
27947,7.1961589875813825
12917,7.193805811303866
569,7.193772470992387
15771,7.193072655346507
397,7.192704561574511
11001,7.191654321291897
17909,7.191239496406384
21185,7.190718512058248
9724,7.1884901047416525
2076,7.186381204968952
31251,7.1861060060543664
5485,7.185822795431472
5005,7.185694607930138
890,7.184512851438332
269,7.1835500100327385
1472,7.17971394936274
33028,7.17855421057896
7304,7.177777266646624
8609,7.17731356381776
6033,7.177275476123145
8479,7.176283307266789
254,7.174390941022017
25517,7.174363155178403
31764,7.173095162813572
2150,7.17227893754752
9252,7.172181129488714
1505,7.171174355876012
4447,7.171105951916595
22265,7.170390264165898
13117,7.168168312891638
20159,7.167353622652017
32998,7.166983569260254
30123,7.166326655099371
24471,7.165401274795447
516,7.165307852956106
1425,7.165244108514868
5310,7.165088060805916
8038,7.16458814113254
6154,7.163521027986267
7588,7.1609492444257326
31711,7.160588583996947
2265,7.160366555333312
23249,7.159001813672806
202,7.157144513485546
9919,7.1567951075353635
34036,7.156105761030798
10090,7.154012528308383
1824,7.153743948445435
30745,7.153706770035501
19613,7.151085919806588
388,7.151000634908974
28999,7.150541103932206
1473,7.150123503606938
33221,7.148682641034247
31592,7.147457491931923
31380,7.146372219416562
21405,7.145574122651522
2761,7.144738103304779
1491,7.1441431996178295
106,7.140902050111257
5835,7.140371523517316
2828,7.138610039943514
4087,7.138255487497959
28881,7.138139160477196
582,7.136691461756183
552,7.134889518663051
13629,7.134165230205693
7645,7.133386507135711
249,7.1331618845906855
4886,7.132070757471977
6115,7.131839197544514
80,7.130081226226499
20767,7.12829522861202
1921,7.127390411055413
1562,7.126478949833386
11737,7.1259011248185224
28249,7.125535673375544
1520,7.123757878302747
30191,7.123732148698085
10497,7.123117391564917
875,7.123111427975111
16870,7.121919506642416
479,7.120168927778164
31859,7.119254795123193
33446,7.118014327136297
90,7.117855568748842
91,7.115927732140541
2594,7.115615295712908
210,7.11499239194114
1007,7.1135900909459435
2582,7.11218500818021
1000,7.111916643564003
8514,7.111444996976245
951,7.1085428193365425
12117,7.108322365171814
19115,7.107554567082435
6904,7.106789884992586
22125,7.106691453087046
4454,7.105490026335492
32547,7.103882666353369
16239,7.103870965575184
31772,7.103506942047863
396,7.103416798555792
20057,7.0999190048801895
7305,7.0998454078971065
2405,7.099460661387674
82,7.099122210332181
30347,7.098589319276313
31704,7.0985262184203926
1699,7.09813097142399
29829,7.097938524420558
30868,7.097779409891943
14735,7.097369022565191
10350,7.097185523753234
20431,7.096426200493212
15487,7.096058768745275
1462,7.094270400536038
13667,7.09381436077089
28927,7.0932221253595165
398,7.092664806923056
12883,7.092426699390142
30413,7.091484243873296
30902,7.090200685793677
3841,7.089912151601913
33082,7.086559304600997
1096,7.086357419942719
290,7.085695082037719
5074,7.084254005670871
31733,7.083372244190343
1690,7.083282088785698
4177,7.081862722326561
10092,7.081766219362751
9785,7.081330960864974
985,7.080816210116698
27991,7.0807181174002745
21659,7.080422990138694
3545,7.079995843517879
474,7.079748387258462
1211,7.077301263820971
5751,7.077294629915567
3515,7.076985846491888
13663,7.076985450328893
9441,7.076677932164612
233,7.0757029937495295
2397,7.074637118313616
160,7.074626282084448
2454,7.074473952011879
32380,7.074272423597208
13203,7.0735758241843545
2963,7.07251264171983
87,7.072461739754081
20,7.072413714755672
31953,7.071320944601269
60,7.0693105296905605
74,7.06487641787466
30364,7.064538610956745
33209,7.06435322205502
2547,7.063987483683136
182,7.0629111166890715
6772,7.062855259428708
2450,7.062531684443683
6927,7.062018179676941
30952,7.061852256962987
24135,7.06028846817763
8795,7.059783014544599
17249,7.059570025962454
1011,7.059545435744813
31580,7.0589484522988295
31483,7.058617545284126
6637,7.058582289846013
255,7.056235443504127
1418,7.0551093788641595
31289,7.053555999056027
2112,7.05341875215417
1008,7.051543669446299
2499,7.051541794010882
26,7.051491333301846
1293,7.050889838096838
2214,7.0505339571894
32108,7.049877032816301
123,7.049421115101726
3603,7.048939150343135
7270,7.048447746542265
464,7.0478953509686075
9745,7.047631928903967
24913,7.047462695969121
31478,7.047455894617761
28479,7.0467882612176655
2471,7.046669041160376
1301,7.046078259082007
9065,7.044934040724537
3731,7.044471590495977
1412,7.044297279162603
2985,7.04421051031058
1483,7.042672820632448
10161,7.042206804085482
462,7.040664474000062
95,7.040206069234599
8247,7.039770015034894
7471,7.039356689760483
28669,7.039323432053517
32491,7.0389051630548725
15439,7.038793362040018
19669,7.038318022534531
331,7.038280417479136
33338,7.038221175333178
23777,7.037301792589834
2557,7.037131018560752
24405,7.036589928803105
2213,7.036578089086524
7303,7.036442478232754
16528,7.036330219543695
9288,7.0338870056286735
6372,7.032860535284302
17,7.032765595049733
24439,7.032025998797336
23441,7.0311622681681
323,7.031035777744665
2313,7.02993472010598
584,7.029763654064145
6634,7.02932561383116
11531,7.02906700694018
25341,7.028583074336144
10534,7.027114364070708
132,7.026601783641984
8532,7.025059615076235
32485,7.024052649351243
1650,7.02402113313992
2558,7.023288263122914
33513,7.022359253076072
32915,7.0221068410548995
1395,7.021554591823049
5231,7.0215538792988115
324,7.020864331133517
709,7.01956067763424
21755,7.019332902711509
1034,7.017991297876553
23701,7.017368490228891
1924,7.017020717944949
33350,7.016682571147999
3090,7.015779509651116
7647,7.011729457355733
7902,7.011195486391239
24765,7.010979440527973
129,7.010948109016919
7661,7.009712117069328
31997,7.00958960388721
10999,7.009077685719207
18849,7.007250004463797
10500,7.006596138892122
10573,7.00629279578685
1557,7.006051058971591
30458,7.005516854770476
29854,7.004928571649267
31821,7.004753719593035
1393,7.004672862590662
19191,7.004186479550863
914,7.003642874324813
24781,7.002823988776144
1087,7.002429757040098
33605,7.001094519530404
23301,7.000768641526877
5493,7.000570396458832
32681,7.000219336880039
2202,7.000035776527201
7762,6.9998963102038125
880,6.999124351223658
15061,6.997954767840085
110,6.997835566012918
23251,6.997763990135273
12725,6.996320478248884
1579,6.994316920788796
32869,6.994019420845467
6172,6.993819897466511
194,6.993353231423406
3001,6.993290605231546
2498,6.992700068785217
16005,6.991929596895423
1946,6.991899580145732
32365,6.991618782066743
14345,6.990157486741292
11359,6.989944911138744
340,6.989067895970433
1478,6.9876230089129585
8331,6.9871324420770495
455,6.986734509041525
18507,6.985596213560837
21075,6.98449084356213
8217,6.984308383580363
32542,6.984235337655456
2268,6.9837860274089945
4835,6.98299257759455
5348,6.981913614776449
9786,6.981491257741044
25687,6.978764299067799
31552,6.978013991092498
145,6.976598046802763
5290,6.975784732694591
250,6.975555729457242
1873,6.97490507156035
528,6.974752720558121
2562,6.973585092350299
1861,6.973498176082552
1985,6.971985546127973
1488,6.971800381257143
4182,6.970400941141495
9839,6.970293920842069
2673,6.9702931370185235
31376,6.969339482732908
1251,6.969158509143175
32215,6.9687193495577295
2012,6.968474900529061
2848,6.967443742022104
13245,6.967147448443619
3673,6.967076606220285
3848,6.9669607376780744
16241,6.9668986958183945
2198,6.966770517522906
2514,6.9664597325010655
1394,6.965780849978473
17187,6.965665879968847
1356,6.964760584147464
6553,6.964584149532461
1567,6.9644464961104005
334,6.964186592953632
7651,6.964011253260245
1029,6.963339163681663
15775,6.962924271970791
10216,6.962116747463138
32828,6.961623367388217
13115,6.961421831084409
2174,6.960770406854068
821,6.960612051837955
5494,6.960467453793962
6604,6.960337841781732
32526,6.959423128827535
2835,6.95871893419635
814,6.958385424318457
28497,6.957899515320516
2098,6.957855206410184
1651,6.957710641700686
691,6.956757452727385
6573,6.956726265481696
21743,6.955840086789664
901,6.95551222623391
31706,6.955354117210778
4060,6.954908286394239
32870,6.954868696051649
96,6.953531959960841
10589,6.95311625555765
1072,6.952978499502694
5075,6.952240188389376
1003,6.951507621105385
4981,6.951053951805669
2961,6.950744599710504
1747,6.9502687407858685
2409,6.949805327539154
2458,6.948643889946562
22693,6.948529892620955
1563,6.948079645438743
33091,6.948071394047267
9979,6.947387578957768
1608,6.947333003227733
2923,6.9452722144189325
31297,6.944671801576031
1919,6.944297251060486
283,6.944083849844791
2889,6.943721738529061
1479,6.943492371774047
19195,6.942880744483001
5998,6.942872457915993
2330,6.941575031709045
16287,6.93993691287799
10257,6.939613949579935
10731,6.938689984593954
23281,6.937163810434625
166,6.937090275468762
8317,6.9370547151369495
1913,6.936181145001509
25801,6.933117129033564
30911,6.933058525989549
200,6.932713026095659
3613,6.932678414013348
13709,6.932592141333444
9023,6.93091089389483
1454,6.930881246882074
2971,6.930739948402368
1095,6.927728844614985
593,6.927240939168294
32566,6.926969604741524
32026,6.926872915606795
708,6.926125265971386
2596,6.926004255396345
5262,6.925572034571679
1372,6.9252175824079645
24919,6.924284653293332
1686,6.922240037240747
4061,6.922134409066117
28607,6.922050952726981
9834,6.921340924424205
5854,6.921140177314716
2257,6.921031115112887
1459,6.920776804782855
6231,6.920451280225716
7045,6.919565608069159
15613,6.919430771663755
379,6.9193661204958685
24227,6.919263078790901
6187,6.918271659136495
5355,6.91778935623893
567,6.917709500453534
31553,6.916672551504437
1477,6.916510284114189
24655,6.916118091721476
1368,6.915854826357692
2392,6.91541165687177
852,6.915315328150054
9865,6.914255488284666
5710,6.913857616577171
1091,6.91310082469579
7877,6.912791881129636
131,6.912479517270567
1642,6.912207595000785
5712,6.912045866417603
885,6.911957812798319
3974,6.911886687174592
2203,6.911750863422298
156,6.911459420343639
29,6.91055573208456
1476,6.910275197950512
15201,6.910082614087526
25389,6.909607364902624
27631,6.909240499580793
134,6.9090683756724225
5929,6.908689215085604
28825,6.908681478215746
5291,6.908588417997914
1021,6.908447750250927
6707,6.9080946287425435
1424,6.907028467567241
1241,6.906929773751085
32792,6.906793562687432
5252,6.905636652777717
165,6.9056217769057
1222,6.904769215207089
1069,6.903904349960608
13349,6.9034318095899145
23359,6.903404048439373
2037,6.903355289233734
1773,6.90291152846168
5228,6.902548850053299
389,6.902319284269752
9124,6.902231453495207
327,6.90174375417125
130,6.900961569414838
2216,6.90088513617545
12015,6.899741049419439
2608,6.899496484128348
1327,6.898328705744654
4037,6.898178449261634
24625,6.897824996980487
8246,6.897068890200146
29786,6.897026794246104
959,6.896945097761109
10798,6.896871359994492
12711,6.896175731513913
183,6.896106062147368
798,6.895821584711602
28771,6.8945346401500585
5251,6.894398523971958
68,6.89413328812859
13335,6.894010878289089
1392,6.8939317309364565
19193,6.893842085801484
142,6.893823885440936
31722,6.893434481594302
31414,6.8926257552040635
353,6.891810910783716
1060,6.890528150659863
14267,6.8901535996271965
19291,6.890085599894731
3674,6.890044950436964
2014,6.8900001148494185
27899,6.889091380474917
3972,6.888948017423623
25519,6.888888620715785
30869,6.887383480114114
1475,6.885753547172033
13837,6.885121788287408
10703,6.88378300615849
2672,6.883774616725573
2228,6.883631168461818
2286,6.883467127382929
2929,6.882594212060357
9959,6.882546818505595
12067,6.882266254515968
2903,6.882038821109519
2254,6.88170639426379
960,6.88153423808506
4189,6.8810719542587995
1589,6.880397568723218
7972,6.880226461481692
2817,6.879766993335071
1684,6.879741952371526
25183,6.87892700108431
10870,6.878200608252118
1825,6.876832685220536
31158,6.876745860673246
31227,6.876592324231731
31952,6.875760782938133
1426,6.875003230009825
6325,6.874660292665519
27787,6.874398667660389
32051,6.873247664860476
1010,6.872966912501853
399,6.8715520577954035
1878,6.871095251021866
30829,6.870826769067529
2460,6.870114003080521
2253,6.8700709465489815
11835,6.8697330215347066
30187,6.869715136011117
560,6.869413071072461
23725,6.868953423675781
10629,6.86887507674174
2820,6.868232625974904
18177,6.867116896717696
3744,6.866988112354447
484,6.866887793503033
242,6.866457378357316
9931,6.866244942216938
33241,6.865638018593459
31499,6.86557162623448
822,6.8645254566169465
2408,6.864008833709874
1419,6.863913582016358
1190,6.86375682930398
23421,6.862382141783279
5984,6.862132381428706
10464,6.861892196488806
10483,6.861413574952534
2978,6.8611882033270195
8726,6.860208554989248
3125,6.8590928617953875
24591,6.859084398315944
25755,6.8589722717191455
30790,6.85882046253203
2125,6.858524150060389
763,6.858016813316137
10531,6.857853592434591
2656,6.857741019209764
15925,6.857725426200681
344,6.85712782149334
31324,6.856903824529045
27969,6.855534914539198
7337,6.854794464330506
666,6.853132494922208
29583,6.8529287934504595
633,6.852522827655415
1590,6.852453038817906
10050,6.851579110420172
2488,6.850977996161881
815,6.850648562919187
17137,6.850390308063943
7662,6.8501560744391305
1081,6.849916266872029
1744,6.849757557963688
31245,6.849609010664512
4970,6.849512755800853
4138,6.849363473212212
5593,6.849018192493829
2676,6.848964879274286
32696,6.848708369371095
551,6.848683023443945
32648,6.848601593025086
483,6.848287011797714
1972,6.848220604642282
5273,6.848113613824988
1288,6.847586844855411
2269,6.8469986929277376
601,6.846802780294714
465,6.846728878342868
1117,6.8465484364159925
10862,6.846390524412523
8098,6.846150305648971
198,6.84574211990207
23319,6.845589103393818
19251,6.845558068477045
2009,6.845295348816296
50,6.845049856526739
1373,6.844901807186662
1614,6.844570165975863
5684,6.844528211212492
15863,6.843370235009343
18835,6.842426382004451
714,6.842265914742175
2336,6.841813446385635
13261,6.841801670447409
2407,6.841680475444846
6712,6.841307526431833
28299,6.841198708566924
168,6.840495887430047
573,6.84015770753485
6153,6.839880193934069
1302,6.839193885359592
5034,6.837837225851733
1548,6.8373694364073465
5832,6.836327191797884
4703,6.836221817917861
33302,6.835846418682542
764,6.835175283375022
8756,6.834728613734672
1450,6.83432027119994
2649,6.8331878306675105
31389,6.83285551546841
2107,6.83270429280303
1094,6.8323504449292445
238,6.83224541406841
17080,6.8317254254680675
33558,6.831603499639007
8022,6.831350284768708
27,6.831307685838322
22433,6.831018261467128
2512,6.830893379432564
2658,6.830820948354114
6930,6.830680002836253
1441,6.82939571797603
30991,6.828367657015359
32574,6.827710648306861
32953,6.827671871476303
4437,6.827565486486149
2141,6.827523501925055
108,6.82635327796006
161,6.825562899459368
527,6.825546128217592
2182,6.823659949863148
4664,6.823513752992342
4663,6.823388328437538
2113,6.822804367440984
3036,6.822797599053251
2427,6.822298657998418
7058,6.821800148604139
1983,6.821720056056575
2756,6.821637805903349
5065,6.821464115278038
10444,6.821372872551799
2677,6.821329242038879
2661,6.8207466668051655
1030,6.820297502177505
31989,6.8200918142634155
3859,6.819590998935641
22817,6.819547634132302
17259,6.819370403993788
738,6.819269580479917
2294,6.818395950541834
15651,6.818311606070443
1255,6.817668727223359
1259,6.817596833298309
1381,6.816992668620651
2683,6.816934938313917
3051,6.816644889015277
5525,6.816629055514646
5578,6.816213528332427
3203,6.816110408627728
2654,6.816071772136234
2393,6.815727888589747
12875,6.815575374514499
287,6.815481556140558
20689,6.815438091937043
27829,6.815207705192563
1410,6.815192707464641
953,6.8145425308785414
844,6.813985619616766
7761,6.8138823355911
6288,6.8137778085436125
272,6.813745760632425
28683,6.813696860407655
5753,6.813419886239222
1329,6.813152891448812
2193,6.813102869707582
5226,6.813081464218359
32174,6.811919301789245
15611,6.811911136275694
21395,6.811175578903511
2398,6.8106322259559535
3727,6.810630955366292
12231,6.810310802488076
1206,6.809397655439419
2808,6.808832984551252
1196,6.808723166191268
4062,6.8085328888563525
4114,6.80842848015346
1526,6.8081205960263445
4921,6.806914453089993
2111,6.806021413457461
3089,6.805816953905979
935,6.805769216678507
92,6.8056209853496945
3006,6.8053995568813255
13931,6.805396150182014
2675,6.805099881137264
2634,6.805067646865769
27525,6.804597794271525
3508,6.80443323114088
4639,6.804143404924626
1663,6.803760261217448
3335,6.803514109828785
13271,6.803094972788835
6980,6.803093295769947
8068,6.802876019400391
418,6.802825664465104
6713,6.802773583431853
2486,6.802545258325206
1231,6.8022246120129175
3861,6.801929762089631
7861,6.801520438472802
306,6.800674850385739
282,6.800632809074017
11697,6.80038664649699
24727,6.800353495398867
1521,6.800321759462252
8369,6.799802430586832
2597,6.79957192542255
2660,6.799395343838483
14645,6.799142439372181
9013,6.79913482104499
1374,6.798910155362064
1432,6.79833648616996
3345,6.798240144910073
4581,6.79705655351677
75,6.7961260893609055
30344,6.796041234928319
3009,6.795748941693613
3088,6.795563771076694
712,6.795401346218477
1674,6.795336808220921
2813,6.795178058008921
1369,6.7950572507940885
2515,6.794931742580846
1313,6.794845601528726
381,6.794374438297633
22013,6.793882378765336
3485,6.793325429189873
31326,6.793149803060588
10189,6.793081221565485
19619,6.793080670468872
15735,6.793034175321094
2734,6.792936776559919
1969,6.792918869622708
2020,6.7927769691654065
975,6.792772490060067
2383,6.792457318585347
1678,6.79205258669631
17917,6.791930250514265
16035,6.791854527500094
31780,6.791820543539755
32871,6.7906650020548
1013,6.790200061792281
94,6.790161995182585
13585,6.78990943982447
16143,6.789851662748408
31918,6.7896958820729
9893,6.789311324661227
6758,6.788639229865299
415,6.788298603899847
976,6.7874699714895055
30870,6.787057044616371
2484,6.786690874002742
3418,6.786604218252876
2544,6.786501669720909
3245,6.78646427982494
3272,6.786287690508469
1516,6.786134905355549
32245,6.785689414549222
11777,6.784655809850421
1967,6.783805518558914
16468,6.7832411482524915
3887,6.783017000022533
30714,6.782937223112206
13073,6.782516963438395
25647,6.781728833606674
28621,6.780912234802571
9241,6.780359264562443
390,6.780157020840384
30901,6.779833035320619
13677,6.779444321568631
9120,6.779116364594652
2803,6.778684094103677
6988,6.778590213546024
11053,6.778180855629454
1126,6.777988844963369
1524,6.777523888235531
5658,6.77750188565863
27945,6.777273338876365
958,6.775853620699794
1437,6.775793048033774
28013,6.7753504171101735
18391,6.775140152890899
2736,6.775053765510901
9999,6.774370190738126
8171,6.7742804011541855
107,6.77409341109831
2847,6.774013085682575
28495,6.773405890228162
173,6.773381277771612
3455,6.773280027996695
1901,6.772259991721391
32323,6.771675819295062
31754,6.77145472005516
1205,6.771163678961382
24429,6.768962744593969
2667,6.768566478367395
2655,6.768505797144431
893,6.768205596452107
1299,6.768035665822871
29325,6.767923293082957
1422,6.767847045578342
5084,6.767688929624335
7261,6.767572269094569
5351,6.767328226046769
2948,6.76725172801842
1168,6.767180775184246
460,6.7671507236166
11019,6.766405338428506
1846,6.766177994118026
5014,6.766026570614967
3067,6.765416271195851
100,6.765247374621014
12191,6.763722108272464
1652,6.763478670130377
3269,6.7632488641727315
2920,6.763208380061583
15711,6.763196968678148
1683,6.762939310783325
2671,6.762759462066821
2030,6.762427372162904
2624,6.762217611567526
1886,6.76073700868386
32071,6.760428580255396
10507,6.760390120275864
16774,6.760382594220185
28387,6.760249605017688
21563,6.760146285696237
52,6.760017082813653
6163,6.759997394320346
6016,6.759680310799117
1416,6.758375198751866
351,6.758133356648812
1120,6.756424534694952
1124,6.756253839018541
6581,6.7560219693221635
2583,6.755997843706094
32034,6.755484704075479
30740,6.755384261094375
27825,6.754825916349125
3218,6.754704329864728
915,6.754692068193218
32543,6.7539966657859045
1429,6.753902086449763
2818,6.753798068833678
333,6.753707023799537
6262,6.753333393984861
3437,6.7532447229687165
6999,6.752649296989399
1835,6.750908658388967
201,6.7503881208654635
2333,6.750351640714937
12651,6.750098273512038
2748,6.749751439888298
6198,6.749627659536057
3231,6.749591537056202
1774,6.749280798420993
31500,6.74851305788152
2745,6.748452240664204
20505,6.748225319107645
16442,6.747466221851357
34085,6.747254921172688
31280,6.747225283979765
1920,6.746764570259839
1932,6.746675486496658
1736,6.745676107945518
2589,6.745388170010385
4071,6.744824374986342
526,6.744814402567048
6460,6.7446726265803205
7081,6.743109538915372
2123,6.742918397194094
2668,6.742488061659015
1931,6.742486866206974
395,6.742428141234481
8120,6.741453076775424
5041,6.741433258598806
1371,6.741366679622519
1116,6.7410557738616435
1556,6.740666313704594
5079,6.740606891623806
1413,6.7401887415636095
352,6.740090088153357
2108,6.739775717067808
16742,6.7395579696141645
3692,6.739439097653342
550,6.739161402249869
1498,6.738502539142231
30711,6.737861215692925
974,6.737812417087286
2222,6.737808778410019
19159,6.736870929907757
2542,6.736624105850331
1414,6.736228057328144
2834,6.7357577358867085
3111,6.735464234564987
613,6.735063875244868
8133,6.734823892460546
28215,6.734249796879025
1108,6.734098725601159
1080,6.733957616758544
2747,6.73364811183236
12695,6.733635693196374
5397,6.733376221110593
2036,6.73335830965807
1352,6.7332211323161495
34349,6.732314249050349
2657,6.7318550018386905
31201,6.731142090037927
384,6.730864163374099
2400,6.730502153863356
2416,6.730036731109725
650,6.730014976637688
1145,6.729434363993754
1086,6.729390819762849
3670,6.729340419007367
5019,6.7268765225077765
1968,6.726372997405638
1941,6.72586791351969
31645,6.725711450179375
27539,6.725525911799737
1236,6.7253047733524856
17699,6.72525020942537
3738,6.725073399908004
30845,6.724364511595516
2225,6.723121198912721
2825,6.722803017580232
31298,6.722220128065485
9645,6.721699100172144
8359,6.720866534671558
4586,6.7206990224138154
2659,6.720606776630994
380,6.720548081948384
27567,6.720219109769697
1016,6.720177109978907
3946,6.719728030065667
31610,6.7183646788906355
629,6.717940650719761
19511,6.717927051500421
2110,6.71746582051076
3624,6.7173334477229405
33004,6.716942131501432
2816,6.716899538067386
9539,6.7165198541395705
2662,6.716287703022698
2664,6.716233521800155
5760,6.715990818792489
4246,6.7157389960405425
1534,6.715672472706323
2264,6.715627285373716
28869,6.715570137169027
16033,6.715543415387011
2048,6.714553451036218
1417,6.714398215444797
30014,6.714174363107234
13409,6.714073347597608
3305,6.713997373773608
459,6.712989431526515
5440,6.712974935904752
1493,6.712706885637207
1538,6.7125820800906695
2543,6.712004579838363
2109,6.711266745035997
3868,6.711103526709519
22359,6.710723720878954
1823,6.710435128445329
8909,6.709723726323512
3460,6.709710742059203
31145,6.709478452973785
1778,6.709170092521599
1179,6.708905258661113
3270,6.708687162551893
911,6.708538248903473
25143,6.708331478610808
872,6.708106808194274
